track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3T5mo7mlf8vtRrtEPpOFmY,Back,Rickyxsan,48,34bbjPVx8u8X0LwJgMRIMG,Back,2018-08-24,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.633,0.869,5,-5.847,0,0.345,0.00495,0.12,0.29,0.62,74.943,198400
3yvFBXiybFrHRbfslCpdYL,Eve - feat. Miss Kitty,Eve,0,1Ftx22MlwzowEp7CeQY4DC,Lip Lock,2013-06-03,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.641,0.804,1,-4.646,1,0.172,0.028,0.0,0.214,0.418,150.082,212973
7CmZyVcq6tZ12uDy2MTMCf,Shotgun,RudeLies,19,4fg2Vj2IiCKQ4NoyN5qkk9,Shotgun,2018-11-30,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.637,0.935,5,-3.909,0,0.0486,0.00198,0.367,0.18,0.428,127.947,168750
7BiELrM90hRxpozaIXbsLw,Sex With Me,Rihanna,69,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,r&b,hip pop,0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,206400
65wx71brAmEQz66GXXF8gI,Sound & Color,Alabama Shakes,9,2IVZPDXb7LFbyukqaoWpYR,Sound & Color,2015-04-21,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.547,0.43,2,-7.393,1,0.0667,0.848,0.613,0.0825,0.175,114.729,182467
2a9yoHHUk5dRdq5GU8KvU2,American Express (feat. Farid Bang),Kollegah,42,2IXp0fxjlIKXnWsSDyRxYP,Imperator (Deluxe Edition),2016-12-09,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.464,0.649,2,-8.367,1,0.143,0.00665,0.0,0.0902,0.283,87.073,170693
03cHvWSHWQ6zRNFMes0OdZ,Always On My Mind - Nihil Young Remix,Mike Mago,40,1EWp70JCSAs31BoUY4qVsg,Always On My Mind (The Remixes),2019-02-08,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.722,0.829,7,-5.335,0,0.11,0.0451,0.073,0.179,0.614,122.954,215250
1Z3mmjXCO6hplvu6l6JVoY,The Groove,Fabian Mazur,56,5n4WMO6ham6yba3yaJWyBS,The Groove,2018-10-08,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.806,0.787,7,-5.07,1,0.413,0.117,0.0949,0.148,0.451,153.965,137143
6K9mYu9CqFL6gdfzVFgVC2,Hypnotize (feat. LexBlaze),Jasted,32,5thgw9AHrgxruan0kbBOgJ,Hypnotize (feat. LexBlaze),2019-10-25,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.596,0.983,11,-2.864,0,0.108,0.00231,0.000555,0.48,0.325,126.044,146667
6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,79,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360
1RxUJSZWgxUBMAk26fnFfl,By the Pool,Palomo Wendel,43,5zH6qSkGxahgySynLjyhKd,Morning Glow,2019-02-22,Neo-Soul Guitar,0aS9YCNTNrDiMNa9tT49RG,r&b,neo soul,0.778,0.193,4,-15.032,0,0.037,0.859,0.962,0.111,0.381,76.017,201690
1rs1Ne4fPePTvpEmb7xtjk,Change My Mind,Lucie Silvas,21,1VVaCcDi6CDJ86XpyGVUQ0,E.G.O.,2018-08-24,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.317,0.41,0,-9.815,1,0.0367,0.159,0.000227,0.108,0.148,137.088,251133
4CNSKwiJTxrYCtFIOqVXGw,BANG (with Helion),Medon,54,0Tj23LPGVebUnOomRQ2E7H,BANG (with Helion),2019-12-27,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.724,0.848,6,-4.499,0,0.0504,0.0125,0.701,0.078,0.251,127.996,156636
0B8drtTSp68pZdkmVrG9ZA,Twinz (Deep Cover 98) (feat. Fat Joe),Big Pun,65,3IIHk2ZLXKWuVAjCbQ9g4Y,Capital Punishment (Explicit Version),1999-08-28,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0.633,0.764,0,-7.212,1,0.323,0.32,3.4e-06,0.234,0.522,94.971,228173
2pfJsufl4kJ0kMT5C1nlwj,Anda Y Ve Lo Dudo,Akwid,58,6po3epE8ZFBQed9W8IKMke,Los Aguacates De Jilquilpan,2005-01-01,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,0.597,0.594,7,-7.282,0,0.398,0.0799,0.0,0.0938,0.37,180.119,292413
05bXOQTUxou0BaZ6XteJo0,Krantenwijk,Lil Kleine,6,43GRi0ZPFhZh76YfO5ZRgD,Alleen,2017-06-23,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.929,0.794,9,-4.245,0,0.122,0.51,0.0,0.129,0.816,120.002,202893
5cInnHweXJJrRsHxwihgkK,Good News,K.Flay,51,1CJDBCPg27ASz4eWE7oeNz,Solutions,2019-07-12,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.64,0.75,2,-3.977,1,0.0439,0.0161,3.11e-05,0.178,0.223,123.082,211027
7sqnI7oQSdaA12yXYKmjZR,Princesa - Ao Vivo,Nego do Borel,62,3Tp6Ri4OBrh8nrtYXP66FH,Nego do Borel - Ao Vivo,2019-10-25,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.721,0.827,5,-5.127,0,0.0536,0.335,0.0,0.311,0.951,149.977,122784
4zSjQR0bhxFG4MJ5A3ACR9,Shots - Acoustic (Piano) / Live From The Smith Center / Las Vegas,Imagine Dragons,40,51ubMlHxh1pZ95mVB0KMOY,Shots EP,2015-05-04,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.447,0.388,11,-6.993,1,0.0301,0.928,0.000559,0.109,0.21,95.46,261720
6fMITQo0DZUceKEoDPvk2C,Trouble,ChrisLee,33,7tNZ1m0cNfpgPzZskTb9uH,Trouble,2019-07-19,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.699,0.272,4,-9.776,0,0.224,0.538,0.0,0.149,0.178,138.761,156857
3Z9mE6hpkwil8jogHOy4Lk,Tonight I'm Gonna Rock You Tonight,Spinal Tap,0,6S5mWLewzhLaAPmgDsnLlM,This Is Spinal Tap (Soundtrack),1984-01-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.398,0.859,9,-10.572,1,0.0499,0.00264,6.46e-05,0.0305,0.72,92.132,156267
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers,81,2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,2016-02-05,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
3YXHTOLPqPlSfRqZCHtFol,Princes Of The Universe,Queen,0,4QBs65mzNnBxpXMVxSjo3k,A Kind Of Magic,1986,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.396,0.623,7,-14.327,1,0.0633,0.0273,0.0,0.313,0.34,81.326,213200
1oy6EH41CdAido7rIuuFzY,Pace - Album Edit,Julian Calor,4,3hEhjJfEAVZwTK3QJxFCYZ,Evolve,2015-04-13,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.515,0.479,9,-11.661,1,0.138,0.116,0.955,0.109,0.0419,110.148,218141
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,88,2MFS6WG6jnPAgvJpV3PehR,Carte Blanche,2019-07-25,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195
2yXyz4NLTZx9CLdXfLTp5E,I Will Not Bow,Breaking Benjamin,71,0mBvlBWI6TMDrWvQ8bKOKV,Dear Agony,2009-01-01,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.533,0.955,8,-3.708,1,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,216733
1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,The J. Geils Band,71,48joW5905AMbTFLvy8ZWch,Freeze Frame,1981,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,216533
23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,59,7upKDUGJUjsvfIe6vuVB0b,Heart Like A Wheel,1974,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.669,0.52,8,-10.136,1,0.0345,0.245,0.00535,0.126,0.634,104.812,224027
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,72,1vhib5WLHRVdOpRjiTHk15,Stranger In Town,1978-05-05,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,194147
4DtAbMuUptQ5Arj17kkNVb,Make Believe,Quintino,47,6tkLdcL4Nb1gmlMZLSSJlK,Bright Nights,2019-10-11,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.587,0.882,0,-5.838,1,0.0427,0.03,0.116,0.195,0.0653,127.97,194531
3qPXWPkEZgUhUgPifbE99z,WOW,Tiësto,68,1GGYP9NKuM7vSkvj0msOdH,WOW,2018-08-24,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.6,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.954,148125
1HlGblweLq0eAwnb0NY1EQ,18 and Life,Skid Row,59,0D48ZbriW82M2GbOKCbd1G,Best Of,1998,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.457,0.794,1,-6.624,0,0.0298,0.000384,7.26e-05,0.131,0.354,90.439,231280
3WymtMDNolaLX6V9pZsBQ4,How Crazy Is That,Derrick Ryan,30,11FR6XYdggv90SJrfUcvre,How Crazy Is That,2019-12-27,RADIO POP CHARTS,6Hbd65HmEAxTJ3cHZNUz2h,latin,latin pop,0.782,0.326,6,-12.198,0,0.0754,0.0585,8.69e-06,0.132,0.197,123.94,193548
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),Tainy,90,7nqA49hzXJWPH4cnM8nk6x,Adicto (with Anuel AA & Ozuna),2019-08-22,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741
79Vz5MNH7Qe4F7hPKT8tPz,BLUE,Tiësto,75,1WjspDqwIlXKkI7QWGifZ2,BLUE,2019-12-13,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.744,0.725,11,-6.055,1,0.0303,0.018,9.29e-06,0.212,0.904,118.034,167859
2qpuYv59RVgLKcA0DPl9Tt,taste,FlowBack,34,2iKcHPjowr0aocynTxXPfV,taste,2019-12-11,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.705,0.666,6,-5.001,1,0.0583,0.577,0.0,0.0835,0.697,127.967,223920
2eg2gvPXuwZ9FyrPaLgrXi,Chateau Lobby #4 (in C for Two Virgins),Father John Misty,60,2A8IKX257C4hJaYUHMhLP7,"I Love You, Honeybear",2015-02-10,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.436,0.804,0,-4.907,1,0.0409,0.209,0.0,0.171,0.784,188.061,170840
5Pn3Qhu1z6OEPQVYbzgO1E,Level Up (feat. Marvin Divine),Klave,32,3YwYEXIihaOmwF1VgW35xh,Level Up (feat. Marvin Divine),2019-01-25,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.657,0.899,5,-4.857,0,0.159,0.0816,1.62e-06,0.0948,0.586,163.969,167147
5wBLDkxVvclanSitx5jq8e,Undead,Hollywood Undead,66,2UYxjXHKm1JDT6JA7OSeR6,Swan Songs,2008-09-02,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.512,0.943,2,-5.185,0,0.106,0.0138,0.0,0.261,0.485,163.128,265053
5kIcrM3QVD4BQPFMszQnU1,¡Corre!,Jesse & Joy,70,5koG6JeFEwcINyN1QuXyiq,¿Con Quién Se Queda El Perro?,2011-12-06,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.479,0.477,11,-6.886,1,0.0363,0.127,0.0,0.15,0.127,151.97,288893
4PTPZeJlK1rYlYr6bf11hk,You're On (feat. Kyan),Madeon,56,3uKLwDjku2Us0c81LEmftR,Adventure (Deluxe),2015-03-27,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.49,0.914,10,-3.202,1,0.167,0.0227,0.0,0.793,0.241,100.1,192720
1Y0VabpBsbn3ovrvEtjBKE,Rolling into One,Jordan Rakei,8,1UkTzXAw0kkxNGopeJiY1n,Rolling into One,2019-05-21,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,0.742,0.699,7,-8.088,1,0.0636,0.285,0.000336,0.224,0.689,106.984,259197
5G3NKZf1Gqs7dQnY4Miliy,Olha Pro Oclin,Sidoka,67,2h81KHZhdqqJ2eyAJtPhsM,Doka Language,2019-07-11,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.901,0.484,5,-11.169,0,0.117,0.0367,2.25e-05,0.198,0.766,130.02,221490
0YonII18xBlXaIEy2wd4mh,Stay My Baby,Miranda Cosgrove,34,0xNAZJ9t4vyY9SNWoZ3rrx,iCarly - Music From and Inspired by the Hit TV Show,2008,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.376,0.939,11,-4.482,0,0.105,0.00207,0.0706,0.345,0.689,177.895,185067
7nn3FDp3e8h2LlNE25nXfH,Out All Night,Ray Ben Rue,43,7kyRRp16g59X6Zm4ID3NjL,Out All Night,2019-09-27,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.768,0.551,0,-9.133,1,0.0727,0.444,0.812,0.126,0.398,90.028,152000
6IW6mD0OrfYXXkTgdLBQ83,Cynic,Noah Kahan,64,3DNQrMjvVGiueVrj1qquJd,Busyhead,2019-06-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.784,0.692,5,-5.634,1,0.0338,0.23,1.14e-06,0.325,0.962,103.007,208493
6Bd9BwwgAxo4xNHprpHTMw,SAD,Bisken,46,0HmvMpMASPmJiLsoVFrcmO,SAD,2019-10-25,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.635,0.741,11,-5.326,0,0.311,0.244,1.47e-05,0.12,0.132,140.063,152576
0fhZCjsLPbOFmyozqKk6Kh,Break the Rules - Tiësto Remix,Charli XCX,26,0kvo3PbnM36dZtwqk15vpo,Break the Rules (Tiesto Remix),2014-10-10,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.668,0.982,8,-2.46,1,0.0433,0.00032,0.114,0.253,0.415,127.984,265050
23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,59,7upKDUGJUjsvfIe6vuVB0b,Heart Like A Wheel,1974,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.669,0.52,8,-10.136,1,0.0345,0.245,0.00535,0.126,0.634,104.812,224027
0BfLvshnvJldGROufmYCrv,Song For You,Rhye,60,6yoGOJsTjU7w2amKcUUX7S,Blood,2018-02-02,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.844,0.362,2,-10.071,1,0.0363,0.568,0.771,0.109,0.202,115.987,238667
6u43XcVUwOWpaLQJPF8cUa,As It Sets,The Roswell Universe,16,6CLCfjEJm42ysPJKGR0Yan,T.R.U.,2018-03-14,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.412,0.374,4,-9.135,0,0.0339,0.656,0.218,0.0968,0.217,91.161,387709
0uJyE3M3ecGZgzltsQKs3a,A Design for Life - Remastered,Manic Street Preachers,56,3jvKfPU4A2j7tVOFkhcEi2,Everything Must Go 10th Anniversary Edition,1996-05-20,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.184,0.841,0,-4.723,1,0.0468,0.000827,4.34e-05,0.0422,0.348,88.225,257640
0dDifktDnbzmGwliFzI0Ld,Poison,Bell Biv DeVoe,0,5AR2bbUUDI2XEMarSbs8Cn,Bell Biv DeVoe Greatest Hits (Remastered),2000,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,0.836,0.613,6,-9.376,0,0.21,0.00206,0.00183,0.634,0.783,111.879,261627
2x6hopxvQkOzZTBdEMyUO2,Metropolis,David Guetta,40,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.691,0.982,2,-2.894,1,0.13,0.00301,0.195,0.244,0.364,128.03,330013
46SLrzs7kkBROQpgpWPOTo,El Amanecer,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.601,0.789,3,-7.744,1,0.0308,0.00315,0.273,0.0729,0.935,127.013,222227
5AYPC1YEJdwPqnPz0Lib50,Nothing Like Loving You,Amerie,39,3KUaoEXmzVovDKWionaofI,All I Have,2002-07-30,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.739,0.48,8,-8.116,0,0.0412,0.222,9.88e-06,0.122,0.663,140.071,231467
7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,Air Supply,67,3fB2z5YtmKvSCu77Z3nTnW,Lost in Love,1980-02-25,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.512,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.381,243000
4qH3RkbFgzxYyXUD8YC8kr,Capsize,FRENSHIP,5,1jdW5xC077fIMrnDNUJuec,Capsize,2016-04-15,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,0.681,0.708,5,-6.019,0,0.0304,0.042,0.14,0.676,0.356,92.993,237581
2Wb7cfgUCj3C95H5vCrsGg,Room for Two,Moe Aly,38,6ZIuGnWaIbnA7kcxiZP9aH,Room for Two,2019-08-09,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.387,0.693,10,-7.865,0,0.0589,0.182,0.0,0.171,0.287,149.187,201612
7rk2jwf7IL06qe0jxjpupP,So Sophisticated,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.681,0.864,2,-5.884,1,0.297,0.0226,0.0,0.624,0.539,77.028,247267
1blZP5x1XQSqQFpTy12rFh,"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,46,66Vhr3F0vp90jhQUlcf4Sk,The Day,1996-10-29,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,239733
36ylLzMtvJ2CItc7bN4TcF,Taro,alt-J,63,7HOzvP7Ta2lLueojdlJtdZ,An Awesome Wave,2012-05-28,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.35,0.476,5,-10.653,1,0.034,0.765,0.0039,0.0785,0.293,171.938,314987
7jHJ2MzIKO1kIMxGamKRKn,16,Highly Suspect,68,16ah4zHJlxx3wjRFg3nkSl,MCID,2019-11-01,Global Top 50 | 2020 Hits,1KNl4AYfgZtOVm9KHkhPTF,latin,latin hip hop,0.534,0.621,2,-5.205,1,0.0449,0.00124,1.39e-05,0.0596,0.186,91.845,278656
5AVQeLQPELHUS2oEtNdkXW,Find You,Landon Forbes,50,3nWBI3jchnqIYX3myt9mI9,Find You,2019-12-13,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.541,0.342,0,-7.759,1,0.0356,0.519,0.0,0.116,0.412,169.912,205059
7bJSEMDbVDb5OZU85wpPkw,make up,POORSTACY,9,0IV34MSg9g9xkrdTCvuCHY,make up,2019-05-10,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.783,0.472,0,-7.241,1,0.201,0.116,0.0,0.0689,0.542,87.488,120738
6k7bhsnDWywB3wbTKtqem9,Over It,Audien,53,2On33uhLKdn7nhqYtWvxhX,Escapism,2019-11-08,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.617,0.694,6,-4.516,1,0.0399,0.278,3.51e-05,0.286,0.426,127.968,185625
34xTjg4EHoL2Hmyqirtkcg,My Only SUNSHINE,Junk Fujiyama,26,3ilUyqOCYhMPuCjh390zYq,My Only SUNSHINE,2017-07-01,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.662,0.814,1,-3.811,1,0.0891,0.0966,1.22e-06,0.216,0.745,128.925,286121
4QmX6NWDXToguEWGirkAA5,Alright,NLSN,46,64SR9PCNseFfI0nQhAJGOI,Alright,2019-04-19,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.749,0.734,7,-6.104,1,0.145,0.171,0.0,0.18,0.693,112.054,169821
7mg3XY5ti0yzp8RZL939Da,Good Old-Fashioned Lover Boy - 2011 Mix,Queen,39,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),1976-12-10,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,173173
47aeY6IupdZAkLVoe5atUB,Run Like The River,Vintage Trouble,40,6mjaHhZJg0uLh9tbBRTBiN,1 Hopeful Rd.,2015-08-14,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.649,0.944,2,-4.518,1,0.0485,0.0158,4.41e-05,0.161,0.489,126.059,219745
0ajxZXbCw3XJRlSVH25wVM,Juegos de Amor,Mœnia,49,6y3FTrfW6zFquk2V1qU2as,Stereo Hits,2005,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.678,0.82,1,-6.437,0,0.0382,0.0263,0.119,0.0945,0.783,105.013,223933
4VSyH8AkIt3kaR5xIPFVVi,Where My Girls At,702,58,6PELMehRtCwGXXyFS0fLKR,702,1999-01-01,The Sound of New Jack Swing,0zn8nuASKC0PISqD9mxCSV,r&b,new jack swing,0.704,0.725,4,-7.435,1,0.0505,0.0348,0.0163,0.194,0.761,92.183,166693
008MceT31RotUANsKuzy3L,Liquid Blue,The.madpix.project,24,1Z4ANBVuhTlS6DprlP0m1q,Liquid Blue,2015-08-07,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.659,0.794,10,-5.644,0,0.054,0.000761,0.132,0.322,0.852,128.041,228565
2DHHKsZ1ejniF4qGlGNz3z,Motel Hours,Kid Tarô,51,25IJFYG1sOVf7N2TeJUPbO,Motel Hours,2019-12-06,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.66,0.317,8,-9.809,1,0.0686,0.651,0.925,0.118,0.291,166.093,119422
5fsjS6L83RSJBqRJKL0BTY,Got Your Money,Ol' Dirty Bastard,0,2pPNC9cSF3mhMZcT7t3iw7,The Hits,2008,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.932,0.499,10,-5.957,0,0.172,0.0476,0.0,0.121,0.697,103.049,239293
6M6lsQB4OhqL41eld29PeC,Love The Way You Lie (Part II) - Pt. 2,Rihanna,65,7vN82vd1Vq44fjlhjfvHJp,Loud,2010-11-16,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.472,0.833,10,-4.486,1,0.162,0.297,0.0,0.056,0.413,166.271,296227
4hbGPfz03P8Nnh75mFIAoH,Lucky - Spotify Session,Jason Mraz,45,22MrOvzmcn6WeE4v6Ua6dj,Spotify Sessions,2014-09-16,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.519,0.62,9,-8.156,0,0.151,0.657,0.0,0.679,0.285,100.137,391404
3mJ6pNcFM2CkykCYSREdKT,When I Think Of You,Janet Jackson,49,7GWkceE5McMVfffd1RGL6Y,Control,1986-02-04,80s-90s R&B / New Jack Swing / Funk / Dance / Soul,3X4HmijjKdwwLonCrOOEAZ,r&b,new jack swing,0.759,0.639,9,-11.386,1,0.0425,0.084,0.0331,0.0518,0.706,116.207,235493
5iKYZAcAchghry6h8Iu5IL,Get It On Tonite,Montell Jordan,6,37NzUuSoEWf1a2nKWcRHv4,Get It On...Tonite,1999-11-09,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.813,0.487,10,-9.78,0,0.0783,0.235,7.59e-05,0.0928,0.873,99.0,276225
17N5FdRwJuv3UXQ7MHnbhF,Ballin,Logic,71,4tedCRHFkPOlzi6HR54tqd,Uncle Drew (Original Motion Picture Soundtrack),2018-06-15,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.737,0.854,3,-6.414,0,0.221,0.0475,0.0,0.0905,0.65,150.621,166080
10LRRKPmx8uHcSxLVWK0ct,Tonight's the Night (Gonna Be Alright) - 2009 Remaster,Rod Stewart,55,7nge8Pafna5rU1a0ek7dKN,A Night on the Town (Deluxe Edition),1976,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.55,0.514,11,-12.617,1,0.0523,0.336,0.125,0.382,0.724,136.542,237120
